PORTFOLIO,SECURITY,CCY_ID,VDATE,MV,NI,I
EQUITY,SEC_35592,GBP,16/01/2020,"22,559.58",0,0
EQUITY,SEC_35687,GBP,16/01/2020,"3,753.27",0,0
EQUITY,SEC_35739,GBP,16/01/2020,"3,200.23",0,0
EQUITY,SEC_36023,GBP,16/01/2020,"4,395.09",0,0
EQUITY,SEC_36027,GBP,16/01/2020,"6,698.71",0,0
EQUITY,SEC_36060,AUD,16/01/2020,"5,363.32",0,0
EQUITY,SEC_36061,AUD,16/01/2020,"2,711.15",0,0
EQUITY,SEC_36222,AUD,16/01/2020,"13,639.57",-0.01,0
EQUITY,SEC_493,AUD,16/01/2020,"5,965.03",0,0
EQUITY,SEC_37483,GBP,16/01/2020,"96,482.53",-0.02,0
EQUITY,SEC_37527,AUD,16/01/2020,"2,583.03",0,0
EQUITY,SEC_37567,NZD,16/01/2020,"6,576.00",0.01,0
EQUITY,SEC_37696,AUD,16/01/2020,"5,401.03",0,0
EQUITY,SEC_37698,AUD,16/01/2020,"15,240.88",0.01,0
EQUITY,SEC_37725,GBP,16/01/2020,"11,266.29",-0.01,0
EQUITY,SEC_37782,AUD,16/01/2020,"7,825.20",0,0
EQUITY,SEC_37910,GBP,16/01/2020,"3,837.74",0,0
EQUITY,SEC_37912,GBP,16/01/2020,"3,780.10",0,0
EQUITY,SEC_38156,AUD,16/01/2020,"3,265.48",0,0
EQUITY,SEC_508,GBP,16/01/2020,"15,937.91",0,0
EQUITY,SEC_38614,GBP,16/01/2020,"7,486.23",0,0
EQUITY,SEC_39115,GBP,16/01/2020,"23,870.61",-0.01,0
EQUITY,SEC_40073,GBP,16/01/2020,"7,734.87",0,0
EQUITY,SEC_40196,AUD,16/01/2020,"8,098.13",0,0
EQUITY,SEC_40478,GBP,16/01/2020,"5,094.18",-0.01,0
EQUITY,SEC_41205,AUD,16/01/2020,"6,009.35",0,0
EQUITY,SEC_538,AUD,16/01/2020,"38,383.76",0,0
EQUITY,SEC_42703,GBP,16/01/2020,"5,433.97",0,0
EQUITY,SEC_44383,GBP,16/01/2020,"6,065.97",0,0
EQUITY,SEC_45180,AUD,16/01/2020,"21,480.67",0.01,0
EQUITY,SEC_45184,AUD,16/01/2020,"11,184.52",0,0
EQUITY,SEC_47245,AUD,16/01/2020,"12,573.94",0.01,0
EQUITY,SEC_47252,GBP,16/01/2020,"26,244.98",0,0
EQUITY,SEC_47893,GBP,16/01/2020,"2,000.65",0,0
EQUITY,SEC_48155,AUD,16/01/2020,"8,239.57",0,0
EQUITY,SEC_48274,GBP,16/01/2020,"1,805.65",0,0
EQUITY,SEC_48615,NZD,16/01/2020,"10,880.53",0.02,0
EQUITY,SEC_48862,GBP,16/01/2020,"5,531.26",0,0
EQUITY,SEC_48933,GBP,16/01/2020,"4,556.75",0,0
EQUITY,SEC_49102,NZD,16/01/2020,"3,576.04",0,0
EQUITY,SEC_49103,GBP,16/01/2020,"6,339.40",-0.01,0
EQUITY,SEC_49961,NZD,16/01/2020,"6,676.62",0.01,0
EQUITY,SEC_52162,AUD,17/01/2020,"9,060.67",0,0
EQUITY,SEC_53193,AUD,17/01/2020,"14,395.02",0,0
EQUITY,SEC_53431,GBP,17/01/2020,"5,311.83",0.01,0
EQUITY,SEC_55215,AUD,17/01/2020,"3,641.23",0,0
EQUITY,SEC_59945,AUD,17/01/2020,"18,050.74",0,0
EQUITY,SEC_61895,GBP,17/01/2020,"6,302.01",0.01,0
EQUITY,SEC_781,AUD,17/01/2020,"11,492.78",0,0
EQUITY,SEC_801,GBP,17/01/2020,"92,088.73",0.2,0
EQUITY,SEC_816,GBP,17/01/2020,"30,720.55",0.06,0
EQUITY,SEC_833,GBP,17/01/2020,"77,611.40",0.15,0
EQUITY,SEC_848,AUD,17/01/2020,"13,462.70",0,0
EQUITY,SEC_921,AUD,17/01/2020,"8,802.74",0,0
EQUITY,SEC_212,AUD,17/01/2020,"72,055.15",0,0
EQUITY,SEC_995,GBP,17/01/2020,"5,498.29",0.01,0
EQUITY,SEC_1025,GBP,17/01/2020,"4,437.60",0.01,0
EQUITY,SEC_1071,GBP,17/01/2020,"6,904.43",0.01,0
EQUITY,SEC_1080,GBP,17/01/2020,"17,845.98",0.04,0
EQUITY,SEC_1083,AUD,17/01/2020,"10,577.46",0,0
EQUITY,SEC_1099,GBP,17/01/2020,"40,982.15",0.08,0
EQUITY,SEC_1141,GBP,17/01/2020,"3,647.59",0.01,0
EQUITY,SEC_1168,GBP,17/01/2020,"5,418.49",0.01,0
EQUITY,SEC_1243,AUD,17/01/2020,"73,401.52",0,0
EQUITY,SEC_1263,AUD,17/01/2020,"24,514.36",0,0
EQUITY,SEC_1265,GBP,17/01/2020,"9,243.43",0.02,0
EQUITY,SEC_1276,AUD,17/01/2020,"4,662.91",0,0
EQUITY,SEC_1327,GBP,17/01/2020,"6,842.76",0.01,0
EQUITY,SEC_1396,GBP,17/01/2020,"4,602.95",0.01,0
EQUITY,SEC_254,AUD,17/01/2020,"13,634.60",0,0
EQUITY,SEC_1446,GBP,17/01/2020,"3,931.01",0.01,0
EQUITY,SEC_1459,GBP,17/01/2020,"36,826.33",0.07,0
EQUITY,SEC_1464,AUD,17/01/2020,"18,273.90",0,0
EQUITY,SEC_1471,GBP,17/01/2020,"41,324.89",0.07,0
EQUITY,SEC_1485,GBP,17/01/2020,"44,055.89",0.08,0
EQUITY,SEC_1488,GBP,17/01/2020,"38,957.40",0.08,0
EQUITY,SEC_1495,GBP,17/01/2020,"8,793.59",0.02,0
EQUITY,SEC_1517,GBP,17/01/2020,"11,677.87",0.02,0
EQUITY,SEC_1521,GBP,17/01/2020,"10,868.63",0.02,0
EQUITY,SEC_1527,GBP,17/01/2020,"52,556.38",0.12,0
EQUITY,SEC_1542,GBP,17/01/2020,"3,829.61",0.01,0
EQUITY,SEC_1557,AUD,17/01/2020,"15,615.83",0,0
EQUITY,SEC_1575,GBP,17/01/2020,"4,098.58",0.01,0
EQUITY,SEC_1603,GBP,17/01/2020,"6,144.22",0.01,0
EQUITY,SEC_1610,GBP,17/01/2020,"84,615.64",0.15,0
EQUITY,SEC_1645,GBP,17/01/2020,"9,881.39",0.02,0
EQUITY,SEC_1648,GBP,17/01/2020,"16,547.30",0.03,0
EQUITY,SEC_1651,GBP,17/01/2020,"6,865.43",0.01,0
EQUITY,SEC_1682,GBP,17/01/2020,"19,137.87",0.04,0
EQUITY,SEC_1691,AUD,17/01/2020,"11,945.60",0,0
EQUITY,SEC_1712,GBP,17/01/2020,"5,745.57",0.01,0
EQUITY,SEC_1743,GBP,17/01/2020,"6,966.35",0.01,0
EQUITY,SEC_1756,GBP,17/01/2020,"24,346.66",0.05,0
EQUITY,SEC_1843,GBP,17/01/2020,"48,833.07",0.1,0
EQUITY,SEC_1919,AUD,17/01/2020,"50,183.77",0,0
EQUITY,SEC_1931,AUD,17/01/2020,"87,178.42",0,0
EQUITY,SEC_1935,GBP,17/01/2020,"5,990.74",0.01,0
EQUITY,SEC_1948,GBP,17/01/2020,"16,437.73",0.03,0
EQUITY,SEC_1950,AUD,17/01/2020,"33,289.55",-0.01,0
EQUITY,SEC_1952,GBP,17/01/2020,"12,865.25",0.02,0
EQUITY,SEC_309,GBP,17/01/2020,"30,227.63",0.05,0
EQUITY,SEC_312,GBP,17/01/2020,"8,138.74",0.02,0
EQUITY,SEC_313,GBP,17/01/2020,"8,918.09",0.02,0
EQUITY,SEC_2019,GBP,17/01/2020,"15,267.76",0.03,0
EQUITY,SEC_2030,NZD,17/01/2020,"8,327.13",0,0
EQUITY,SEC_2055,AUD,17/01/2020,"148,788.63",-0.01,0
EQUITY,SEC_2161,GBP,17/01/2020,"119,926.93",0.23,0
EQUITY,SEC_2231,GBP,17/01/2020,"103,350.25",0.22,0
EQUITY,SEC_2237,AUD,17/01/2020,"49,139.26",0.01,0
EQUITY,SEC_2361,AUD,17/01/2020,"136,022.23",-0.01,0
EQUITY,SEC_2376,GBP,17/01/2020,"10,961.27",0.02,0
EQUITY,SEC_2377,GBP,17/01/2020,"9,476.35",0.02,0
EQUITY,SEC_2378,AUD,17/01/2020,"9,591.66",0,0
EQUITY,SEC_360,AUD,17/01/2020,"5,756.15",0,0
EQUITY,SEC_368,AUD,17/01/2020,"19,446.85",0,0
EQUITY,SEC_376,GBP,17/01/2020,"20,011.27",0.04,0
EQUITY,SEC_379,GBP,17/01/2020,"5,192.20",0.01,0
EQUITY,SEC_381,GBP,17/01/2020,"101,124.61",0.18,0
EQUITY,SEC_380,GBP,17/01/2020,"15,465.78",0.03,0
EQUITY,SEC_382,AUD,17/01/2020,"119,601.57",0.02,0
EQUITY,SEC_390,GBP,17/01/2020,"7,024.64",0.01,0
EQUITY,SEC_401,AUD,17/01/2020,"8,717.27",0,0
EQUITY,SEC_30271,AUD,17/01/2020,"5,222.99",0,0
EQUITY,SEC_30327,GBP,17/01/2020,"33,993.71",0.07,0
EQUITY,SEC_30400,NZD,17/01/2020,"4,633.67",0,0
EQUITY,SEC_30432,AUD,17/01/2020,"3,435.80",0,0
EQUITY,SEC_30454,AUD,17/01/2020,"21,252.03",0,0
EQUITY,SEC_30515,AUD,17/01/2020,"46,609.63",0,0
EQUITY,SEC_31430,GBP,17/01/2020,"3,766.83",0.01,0
EQUITY,SEC_31596,AUD,17/01/2020,"17,021.44",0,0
EQUITY,SEC_31608,GBP,17/01/2020,"5,402.90",0.01,0
EQUITY,SEC_31690,GBP,17/01/2020,"39,107.17",0.09,0
EQUITY,SEC_31729,AUD,17/01/2020,"16,234.35",0,0
EQUITY,SEC_31732,AUD,17/01/2020,"42,756.91",0.01,0
EQUITY,SEC_31791,GBP,17/01/2020,"19,501.49",0.04,0
EQUITY,SEC_31800,AUD,17/01/2020,"6,470.79",0,0
EQUITY,SEC_31831,GBP,17/01/2020,"79,515.02",0.15,0
EQUITY,SEC_31855,AUD,17/01/2020,"2,484.53",0,0
EQUITY,SEC_31911,AUD,17/01/2020,"12,942.67",0,0
EQUITY,SEC_32143,GBP,17/01/2020,"4,584.20",0.01,0
EQUITY,SEC_32182,AUD,17/01/2020,"15,392.98",0,0
EQUITY,SEC_32259,AUD,17/01/2020,"13,913.77",0,0
EQUITY,SEC_32260,AUD,17/01/2020,"8,747.02",0,0
EQUITY,SEC_32265,AUD,17/01/2020,"13,948.20",0,0
EQUITY,SEC_32267,NZD,17/01/2020,"8,808.70",0,0
EQUITY,SEC_32354,AUD,17/01/2020,"16,289.10",0,0
EQUITY,SEC_32358,AUD,17/01/2020,"18,280.38",0,0
EQUITY,SEC_32369,GBP,17/01/2020,"5,934.97",0.01,0
EQUITY,SEC_32412,GBP,17/01/2020,"11,779.84",0.03,0
EQUITY,SEC_32505,GBP,17/01/2020,"5,289.39",0.01,0
EQUITY,SEC_32518,AUD,17/01/2020,"13,677.82",0,0
EQUITY,SEC_32542,GBP,17/01/2020,"3,247.49",0.01,0
EQUITY,SEC_32566,AUD,17/01/2020,"2,438.75",0,0
EQUITY,SEC_32608,GBP,17/01/2020,"24,048.08",0.04,0
EQUITY,SEC_32638,GBP,17/01/2020,"10,810.54",0.02,0
EQUITY,SEC_32643,GBP,17/01/2020,"6,579.65",0.01,0
EQUITY,SEC_32662,AUD,17/01/2020,"5,004.24",0,0
EQUITY,SEC_32908,NZD,17/01/2020,"12,914.36",-0.01,0
EQUITY,SEC_33026,GBP,17/01/2020,"5,907.93",0.01,0
EQUITY,SEC_33156,AUD,17/01/2020,"8,024.13",0,0
EQUITY,SEC_3476,GBP,17/01/2020,"6,017.81",0.01,0
EQUITY,SEC_3524,GBP,17/01/2020,"7,991.85",0.01,0
EQUITY,SEC_34324,AUD,17/01/2020,"10,004.68",0,0
EQUITY,SEC_34325,AUD,17/01/2020,"10,786.06",0,0
EQUITY,SEC_34331,AUD,17/01/2020,"12,372.22",0,0
EQUITY,SEC_34332,AUD,17/01/2020,"24,107.63",0,0
EQUITY,SEC_34380,GBP,17/01/2020,"9,612.59",0.02,0
EQUITY,SEC_34382,GBP,17/01/2020,"2,347.50",0,0
EQUITY,SEC_34383,GBP,17/01/2020,"9,208.73",0.02,0
EQUITY,SEC_34400,GBP,17/01/2020,"8,181.37",0.02,0
EQUITY,SEC_34712,AUD,17/01/2020,"5,605.62",0,0
EQUITY,SEC_34993,GBP,17/01/2020,"9,583.15",0.02,0
EQUITY,SEC_35370,AUD,17/01/2020,"4,750.27",0,0
EQUITY,SEC_35592,GBP,17/01/2020,"23,285.51",0.05,0
EQUITY,SEC_35687,GBP,17/01/2020,"3,827.73",0.01,0
EQUITY,SEC_35739,GBP,17/01/2020,"3,265.48",0.01,0
EQUITY,SEC_36023,GBP,17/01/2020,"4,406.44",0.01,0
EQUITY,SEC_36027,GBP,17/01/2020,"6,753.93",0.01,0
EQUITY,SEC_36060,AUD,17/01/2020,"5,411.49",0,0
EQUITY,SEC_36061,AUD,17/01/2020,"2,678.83",0,0
EQUITY,SEC_36222,AUD,17/01/2020,"13,486.19",0,0
EQUITY,SEC_493,AUD,17/01/2020,"5,975.17",0,0
EQUITY,SEC_37483,GBP,17/01/2020,"96,204.59",0.17,0
EQUITY,SEC_37527,AUD,17/01/2020,"2,575.60",0,0
EQUITY,SEC_37567,NZD,17/01/2020,"6,508.00",0,0
EQUITY,SEC_37696,AUD,17/01/2020,"5,397.66",0,0
EQUITY,SEC_37698,AUD,17/01/2020,"15,808.95",0.01,0
EQUITY,SEC_37725,GBP,17/01/2020,"11,475.21",0.02,0
EQUITY,SEC_37782,AUD,17/01/2020,"7,821.86",0,0
EQUITY,SEC_37910,GBP,17/01/2020,"3,880.34",0.01,0
EQUITY,SEC_37912,GBP,17/01/2020,"3,836.36",0.01,0
EQUITY,SEC_38156,AUD,17/01/2020,"3,256.26",0,0
EQUITY,SEC_508,GBP,17/01/2020,"15,969.28",0.03,0
EQUITY,SEC_38614,GBP,17/01/2020,"7,579.82",0.02,0
EQUITY,SEC_39115,GBP,17/01/2020,"24,143.98",0.05,0
EQUITY,SEC_40073,GBP,17/01/2020,"7,788.29",0.02,0
EQUITY,SEC_40196,AUD,17/01/2020,"8,073.91",0,0
EQUITY,SEC_40478,GBP,17/01/2020,"5,124.07",0.01,0
EQUITY,SEC_41205,AUD,17/01/2020,"6,053.61",0,0
EQUITY,SEC_538,AUD,17/01/2020,"39,066.79",0.01,0
EQUITY,SEC_42703,GBP,17/01/2020,"5,298.98",0.01,0
EQUITY,SEC_44383,GBP,17/01/2020,"6,132.61",0.01,0
EQUITY,SEC_45180,AUD,17/01/2020,"21,427.50",0,0
EQUITY,SEC_45184,AUD,17/01/2020,"11,244.23",0,0
EQUITY,SEC_47245,AUD,17/01/2020,"12,710.69",0,0
EQUITY,SEC_47252,GBP,17/01/2020,"26,369.72",0.05,0
EQUITY,SEC_47893,GBP,17/01/2020,"2,128.21",0.01,0
EQUITY,SEC_48155,AUD,17/01/2020,"8,207.50",0,0
EQUITY,SEC_48274,GBP,17/01/2020,"1,950.96",0.01,0
EQUITY,SEC_48615,NZD,17/01/2020,"11,145.18",0,0
EQUITY,SEC_48862,GBP,17/01/2020,"5,523.28",0.01,0
EQUITY,SEC_48933,GBP,17/01/2020,"4,603.51",0.01,0
EQUITY,SEC_49102,NZD,17/01/2020,"3,610.10",0,0
EQUITY,SEC_49103,GBP,17/01/2020,"6,410.22",0.01,0
EQUITY,SEC_49961,NZD,17/01/2020,"6,830.39",0,0
EQUITY,SEC_52162,AUD,18/01/2020,"9,060.67",0,0
EQUITY,SEC_53193,AUD,18/01/2020,"14,395.02",0,0
EQUITY,SEC_53431,GBP,18/01/2020,"5,311.83",0,0
EQUITY,SEC_55215,AUD,18/01/2020,"3,641.23",0,0
EQUITY,SEC_59945,AUD,18/01/2020,"18,050.74",0,0
EQUITY,SEC_61895,GBP,18/01/2020,"6,302.01",0,0
EQUITY,SEC_781,AUD,18/01/2020,"11,492.78",0,0
EQUITY,SEC_801,GBP,18/01/2020,"92,088.73",0,0
EQUITY,SEC_816,GBP,18/01/2020,"30,720.55",0,0
EQUITY,SEC_833,GBP,18/01/2020,"77,611.40",0,0
EQUITY,SEC_848,AUD,18/01/2020,"13,462.70",0,0
EQUITY,SEC_921,AUD,18/01/2020,"8,802.74",0,0
EQUITY,SEC_212,AUD,18/01/2020,"72,055.15",0,0
EQUITY,SEC_995,GBP,18/01/2020,"5,498.29",0,0
EQUITY,SEC_1025,GBP,18/01/2020,"4,437.60",0,0
EQUITY,SEC_1071,GBP,18/01/2020,"6,904.43",0,0
EQUITY,SEC_1080,GBP,18/01/2020,"17,845.98",0,0
EQUITY,SEC_1083,AUD,18/01/2020,"10,577.46",0,0
EQUITY,SEC_1099,GBP,18/01/2020,"40,982.15",0,0
EQUITY,SEC_1141,GBP,18/01/2020,"3,647.59",0,0
EQUITY,SEC_1168,GBP,18/01/2020,"5,418.49",0,0
EQUITY,SEC_1243,AUD,18/01/2020,"73,401.52",0,0
EQUITY,SEC_1263,AUD,18/01/2020,"24,514.36",0,0
EQUITY,SEC_1265,GBP,18/01/2020,"9,243.43",0,0
EQUITY,SEC_1276,AUD,18/01/2020,"4,662.91",0,0
EQUITY,SEC_1327,GBP,18/01/2020,"6,842.76",0,0
EQUITY,SEC_1396,GBP,18/01/2020,"4,602.95",0,0
EQUITY,SEC_254,AUD,18/01/2020,"13,634.60",0,0
EQUITY,SEC_1446,GBP,18/01/2020,"3,931.01",0,0
EQUITY,SEC_1459,GBP,18/01/2020,"36,826.33",0,0
EQUITY,SEC_1464,AUD,18/01/2020,"18,273.90",0,0
EQUITY,SEC_1471,GBP,18/01/2020,"41,324.89",0,0
EQUITY,SEC_1485,GBP,18/01/2020,"44,055.89",0,0
EQUITY,SEC_1488,GBP,18/01/2020,"38,957.40",0,0
EQUITY,SEC_1495,GBP,18/01/2020,"8,793.59",0,0
EQUITY,SEC_1517,GBP,18/01/2020,"11,677.87",0,0
EQUITY,SEC_1521,GBP,18/01/2020,"10,868.63",0,0
EQUITY,SEC_1527,GBP,18/01/2020,"52,556.38",0,0
EQUITY,SEC_1542,GBP,18/01/2020,"3,829.61",0,0
EQUITY,SEC_1557,AUD,18/01/2020,"15,615.83",0,0
EQUITY,SEC_1575,GBP,18/01/2020,"4,098.58",0,0
EQUITY,SEC_1603,GBP,18/01/2020,"6,144.22",0,0
EQUITY,SEC_1610,GBP,18/01/2020,"84,615.64",0,0
EQUITY,SEC_1645,GBP,18/01/2020,"9,881.39",0,0
EQUITY,SEC_1648,GBP,18/01/2020,"16,547.30",0,0
EQUITY,SEC_1651,GBP,18/01/2020,"6,865.43",0,0
EQUITY,SEC_1682,GBP,18/01/2020,"19,137.87",0,0
EQUITY,SEC_1691,AUD,18/01/2020,"11,945.60",0,0
EQUITY,SEC_1712,GBP,18/01/2020,"5,745.57",0,0
EQUITY,SEC_1743,GBP,18/01/2020,"6,966.35",0,0
EQUITY,SEC_1756,GBP,18/01/2020,"24,346.66",0,0
EQUITY,SEC_1843,GBP,18/01/2020,"48,833.07",0,0
EQUITY,SEC_1919,AUD,18/01/2020,"50,183.77",0,0
EQUITY,SEC_1931,AUD,18/01/2020,"87,178.42",0,0
EQUITY,SEC_1935,GBP,18/01/2020,"5,990.74",0,0
EQUITY,SEC_1948,GBP,18/01/2020,"16,437.73",0,0
EQUITY,SEC_1950,AUD,18/01/2020,"33,289.55",0,0
EQUITY,SEC_1952,GBP,18/01/2020,"12,865.25",0,0
EQUITY,SEC_309,GBP,18/01/2020,"30,227.63",0,0
EQUITY,SEC_312,GBP,18/01/2020,"8,138.74",0,0
EQUITY,SEC_313,GBP,18/01/2020,"8,918.09",0,0
EQUITY,SEC_2019,GBP,18/01/2020,"15,267.76",0,0
EQUITY,SEC_2030,NZD,18/01/2020,"8,327.13",0,0
EQUITY,SEC_2055,AUD,18/01/2020,"148,788.63",0,0
EQUITY,SEC_2161,GBP,18/01/2020,"119,926.93",0,0
EQUITY,SEC_2231,GBP,18/01/2020,"103,350.25",0,0
EQUITY,SEC_2237,AUD,18/01/2020,"49,139.26",0,0
EQUITY,SEC_2361,AUD,18/01/2020,"136,022.23",0,0
EQUITY,SEC_2376,GBP,18/01/2020,"10,961.27",0,0
EQUITY,SEC_2377,GBP,18/01/2020,"9,476.35",0,0
EQUITY,SEC_2378,AUD,18/01/2020,"9,591.66",0,0
EQUITY,SEC_360,AUD,18/01/2020,"5,756.15",0,0
EQUITY,SEC_368,AUD,18/01/2020,"19,446.85",0,0
EQUITY,SEC_376,GBP,18/01/2020,"20,011.27",0,0
EQUITY,SEC_379,GBP,18/01/2020,"5,192.20",0,0
EQUITY,SEC_381,GBP,18/01/2020,"101,124.61",0,0
EQUITY,SEC_380,GBP,18/01/2020,"15,465.78",0,0
EQUITY,SEC_382,AUD,18/01/2020,"119,601.57",0,0
EQUITY,SEC_390,GBP,18/01/2020,"7,024.64",0,0
EQUITY,SEC_401,AUD,18/01/2020,"8,717.27",0,0
EQUITY,SEC_30271,AUD,18/01/2020,"5,222.99",0,0
EQUITY,SEC_30327,GBP,18/01/2020,"33,993.71",0,0
EQUITY,SEC_30400,NZD,18/01/2020,"4,633.67",0,0
EQUITY,SEC_30432,AUD,18/01/2020,"3,435.80",0,0
EQUITY,SEC_30454,AUD,18/01/2020,"21,252.03",0,0
EQUITY,SEC_30515,AUD,18/01/2020,"46,609.63",0,0
EQUITY,SEC_31430,GBP,18/01/2020,"3,766.83",0,0
EQUITY,SEC_31596,AUD,18/01/2020,"17,021.44",0,0
EQUITY,SEC_31608,GBP,18/01/2020,"5,402.90",0,0
EQUITY,SEC_31690,GBP,18/01/2020,"39,107.17",0,0
EQUITY,SEC_31729,AUD,18/01/2020,"16,234.35",0,0
EQUITY,SEC_31732,AUD,18/01/2020,"42,756.91",0,0
EQUITY,SEC_31791,GBP,18/01/2020,"19,501.49",0,0
EQUITY,SEC_31800,AUD,18/01/2020,"6,470.79",0,0
EQUITY,SEC_31831,GBP,18/01/2020,"79,515.02",0,0
EQUITY,SEC_31855,AUD,18/01/2020,"2,484.53",0,0
EQUITY,SEC_31911,AUD,18/01/2020,"12,942.67",0,0
EQUITY,SEC_32143,GBP,18/01/2020,"4,584.20",0,0
EQUITY,SEC_32182,AUD,18/01/2020,"15,392.98",0,0
EQUITY,SEC_32259,AUD,18/01/2020,"13,913.77",0,0
EQUITY,SEC_32260,AUD,18/01/2020,"8,747.02",0,0
EQUITY,SEC_32265,AUD,18/01/2020,"13,948.20",0,0
EQUITY,SEC_32267,NZD,18/01/2020,"8,808.70",0,0
EQUITY,SEC_32354,AUD,18/01/2020,"16,289.10",0,0
EQUITY,SEC_32358,AUD,18/01/2020,"18,280.38",0,0
EQUITY,SEC_32369,GBP,18/01/2020,"5,934.97",0,0
EQUITY,SEC_32412,GBP,18/01/2020,"11,779.84",0,0
EQUITY,SEC_32505,GBP,18/01/2020,"5,289.39",0,0
EQUITY,SEC_32518,AUD,18/01/2020,"13,677.82",0,0
EQUITY,SEC_32542,GBP,18/01/2020,"3,247.49",0,0
EQUITY,SEC_32566,AUD,18/01/2020,"2,438.75",0,0
EQUITY,SEC_32608,GBP,18/01/2020,"24,048.08",0,0
EQUITY,SEC_32638,GBP,18/01/2020,"10,810.54",0,0
EQUITY,SEC_32643,GBP,18/01/2020,"6,579.65",0,0
EQUITY,SEC_32662,AUD,18/01/2020,"5,004.24",0,0
EQUITY,SEC_32908,NZD,18/01/2020,"12,914.36",0,0
EQUITY,SEC_33026,GBP,18/01/2020,"5,907.93",0,0
EQUITY,SEC_33156,AUD,18/01/2020,"8,024.13",0,0
EQUITY,SEC_3476,GBP,18/01/2020,"6,017.81",0,0
EQUITY,SEC_3524,GBP,18/01/2020,"7,991.85",0,0
EQUITY,SEC_34324,AUD,18/01/2020,"10,004.68",0,0
EQUITY,SEC_34325,AUD,18/01/2020,"10,786.06",0,0
EQUITY,SEC_34331,AUD,18/01/2020,"12,372.22",0,0
EQUITY,SEC_34332,AUD,18/01/2020,"24,107.63",0,0
EQUITY,SEC_34380,GBP,18/01/2020,"9,612.59",0,0
EQUITY,SEC_34382,GBP,18/01/2020,"2,347.50",0,0
EQUITY,SEC_34383,GBP,18/01/2020,"9,208.73",0,0
EQUITY,SEC_34400,GBP,18/01/2020,"8,181.37",0,0
EQUITY,SEC_34712,AUD,18/01/2020,"5,605.62",0,0
EQUITY,SEC_34993,GBP,18/01/2020,"9,583.15",0,0
EQUITY,SEC_35370,AUD,18/01/2020,"4,750.27",0,0
EQUITY,SEC_35592,GBP,18/01/2020,"23,285.51",0,0
EQUITY,SEC_35687,GBP,18/01/2020,"3,827.73",0,0
EQUITY,SEC_35739,GBP,18/01/2020,"3,265.48",0,0
EQUITY,SEC_36023,GBP,18/01/2020,"4,406.44",0,0
EQUITY,SEC_36027,GBP,18/01/2020,"6,753.93",0,0
EQUITY,SEC_36060,AUD,18/01/2020,"5,411.49",0,0
EQUITY,SEC_36061,AUD,18/01/2020,"2,678.83",0,0
EQUITY,SEC_36222,AUD,18/01/2020,"13,486.19",0,0
EQUITY,SEC_493,AUD,18/01/2020,"5,975.17",0,0
EQUITY,SEC_37483,GBP,18/01/2020,"96,204.59",0,0
EQUITY,SEC_37527,AUD,18/01/2020,"2,575.60",0,0
EQUITY,SEC_37567,NZD,18/01/2020,"6,508.00",0,0
EQUITY,SEC_37696,AUD,18/01/2020,"5,397.66",0,0
EQUITY,SEC_37698,AUD,18/01/2020,"15,808.95",0,0
EQUITY,SEC_37725,GBP,18/01/2020,"11,475.21",0,0
EQUITY,SEC_37782,AUD,18/01/2020,"7,821.86",0,0
EQUITY,SEC_37910,GBP,18/01/2020,"3,880.34",0,0
EQUITY,SEC_37912,GBP,18/01/2020,"3,836.36",0,0
EQUITY,SEC_38156,AUD,18/01/2020,"3,256.26",0,0
EQUITY,SEC_508,GBP,18/01/2020,"15,969.28",0,0
EQUITY,SEC_38614,GBP,18/01/2020,"7,579.82",0,0
EQUITY,SEC_39115,GBP,18/01/2020,"24,143.98",0,0
EQUITY,SEC_40073,GBP,18/01/2020,"7,788.29",0,0
EQUITY,SEC_40196,AUD,18/01/2020,"8,073.91",0,0
EQUITY,SEC_40478,GBP,18/01/2020,"5,124.07",0,0
EQUITY,SEC_41205,AUD,18/01/2020,"6,053.61",0,0
EQUITY,SEC_538,AUD,18/01/2020,"39,066.79",0,0
EQUITY,SEC_42703,GBP,18/01/2020,"5,298.98",0,0
EQUITY,SEC_44383,GBP,18/01/2020,"6,132.61",0,0
EQUITY,SEC_45180,AUD,18/01/2020,"21,427.50",0,0
EQUITY,SEC_45184,AUD,18/01/2020,"11,244.23",0,0
EQUITY,SEC_47245,AUD,18/01/2020,"12,710.69",0,0
EQUITY,SEC_47252,GBP,18/01/2020,"26,369.72",0,0
EQUITY,SEC_47893,GBP,18/01/2020,"2,128.21",0,0
EQUITY,SEC_48155,AUD,18/01/2020,"8,207.50",0,0
EQUITY,SEC_48274,GBP,18/01/2020,"1,950.96",0,0
EQUITY,SEC_48615,NZD,18/01/2020,"11,145.18",0,0
EQUITY,SEC_48862,GBP,18/01/2020,"5,523.28",0,0
EQUITY,SEC_48933,GBP,18/01/2020,"4,603.51",0,0
EQUITY,SEC_49102,NZD,18/01/2020,"3,610.10",0,0
EQUITY,SEC_49103,GBP,18/01/2020,"6,410.22",0,0
EQUITY,SEC_49961,NZD,18/01/2020,"6,830.39",0,0
EQUITY,SEC_52162,AUD,19/01/2020,"9,060.67",0,0
EQUITY,SEC_53193,AUD,19/01/2020,"14,395.02",0,0
EQUITY,SEC_53431,GBP,19/01/2020,"5,311.83",0,0
EQUITY,SEC_55215,AUD,19/01/2020,"3,641.23",0,0
EQUITY,SEC_59945,AUD,19/01/2020,"18,050.74",0,0
